Format Version,1.23,Take Name,Paola_pasillo_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-10-14 05.37.29.050 P. M.,Total Frames in Take,1773,Total Exported Frames,1773,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1315,13.150000,-0.098128,0.853052,-0.370921,-0.186477,0.690011,-0.298185,-0.170470,0.285259,-0.336432,-0.069985,0.051446,-0.284130,-0.132282,0.440244,-0.334245,-0.123217,0.075203,-0.343510,-0.113327,0.061352,-0.475643,0.162315,0.842132,-0.366321,0.226126,0.685772,-0.300825,0.195738,0.273875,-0.242022,0.086847,0.102738,-0.106547,0.162147,0.430726,-0.320408,0.144961,0.113841,-0.151078,0.132819,0.059294,-0.288090,0.023574,0.894127,-0.178741
1316,13.160000,-0.100354,0.853631,-0.375196,-0.189116,0.690410,-0.302555,-0.171551,0.284998,-0.337583,-0.070208,0.051622,-0.284275,-0.134013,0.440210,-0.336299,-0.123475,0.075118,-0.343656,-0.113703,0.061066,-0.475730,0.160110,0.842075,-0.368932,0.223278,0.685464,-0.303805,0.191000,0.275243,-0.245971,0.078669,0.106522,-0.110403,0.159512,0.431023,-0.326788,0.137936,0.117015,-0.153604,0.129512,0.059726,-0.290243,0.020484,0.894212,-0.182202
1317,13.170000,-0.102419,0.854163,-0.379411,-0.191586,0.690774,-0.306922,-0.172548,0.284750,-0.338744,-0.070411,0.051801,-0.284413,-0.135632,0.440202,-0.338378,-0.123696,0.075066,-0.343797,-0.114002,0.060824,-0.475797,0.158047,0.842071,-0.371476,0.220613,0.685231,-0.306665,0.186356,0.276554,-0.249874,0.070595,0.110234,-0.114390,0.157036,0.431351,-0.332880,0.130816,0.119950,-0.156417,0.125631,0.060311,-0.292606,0.017543,0.894344,-0.185588
1318,13.180000,-0.104313,0.854659,-0.383578,-0.193871,0.691098,-0.311282,-0.173476,0.284490,-0.339917,-0.070594,0.051993,-0.284548,-0.137132,0.440216,-0.340465,-0.123877,0.075047,-0.343935,-0.114203,0.060597,-0.475868,0.156130,0.842138,-0.373945,0.218201,0.685109,-0.309369,0.181814,0.277804,-0.253750,0.062752,0.113809,-0.118458,0.154710,0.431714,-0.338647,0.123734,0.122589,-0.159532,0.121129,0.061024,-0.295256,0.014741,0.894521,-0.188902
1319,13.190000,-0.106026,0.855125,-0.387703,-0.195998,0.691470,-0.315637,-0.174281,0.284269,-0.341101,-0.070759,0.052208,-0.284685,-0.138506,0.440248,-0.342540,-0.124017,0.075052,-0.344068,-0.114367,0.060352,-0.475956,0.154358,0.842276,-0.376326,0.215954,0.685081,-0.311939,0.177402,0.278954,-0.257616,0.055254,0.117215,-0.122571,0.152503,0.432095,-0.344096,0.116817,0.124939,-0.162902,0.115993,0.061801,-0.298228,0.012075,0.894744,-0.192149
1320,13.200000,-0.107552,0.855572,-0.391794,-0.197953,0.691841,-0.319968,-0.174946,0.284117,-0.342281,-0.070942,0.052481,-0.284840,-0.139753,0.440296,-0.344583,-0.124128,0.075061,-0.344193,-0.114511,0.060091,-0.476058,0.152720,0.842462,-0.378619,0.213836,0.685126,-0.314392,0.173172,0.279974,-0.261479,0.048155,0.120426,-0.126708,0.150379,0.432477,-0.349246,0.110148,0.127019,-0.166454,0.110325,0.062559,-0.301544,0.009555,0.895025,-0.195321
1321,13.210000,-0.108904,0.856011,-0.395860,-0.199731,0.692155,-0.324250,-0.175492,0.284020,-0.343421,-0.071203,0.052866,-0.285035,-0.140856,0.440355,-0.346577,-0.124217,0.075064,-0.344309,-0.114603,0.059858,-0.476156,0.151218,0.842684,-0.380825,0.211884,0.685226,-0.316741,0.169185,0.280863,-0.265302,0.041419,0.123342,-0.130889,0.148326,0.432874,-0.354078,0.103718,0.128761,-0.170178,0.104279,0.063232,-0.305225,0.007203,0.895379,-0.198408
1322,13.220000,-0.110091,0.856441,-0.399903,-0.201367,0.692430,-0.328484,-0.175960,0.283939,-0.344481,-0.071513,0.053321,-0.285257,-0.141823,0.440438,-0.348519,-0.124289,0.075064,-0.344421,-0.114631,0.059669,-0.476243,0.149880,0.842961,-0.382935,0.210106,0.685357,-0.319014,0.165455,0.281621,-0.269004,0.034968,0.125816,-0.135172,0.146339,0.433266,-0.358573,0.097522,0.130092,-0.174070,0.098015,0.063829,-0.309221,0.005042,0.895818,-0.201394
1323,13.230000,-0.111115,0.856851,-0.403918,-0.202888,0.692665,-0.332674,-0.176388,0.283865,-0.345481,-0.071782,0.053734,-0.285463,-0.142687,0.440570,-0.350417,-0.124350,0.075060,-0.344533,-0.114602,0.059517,-0.476324,0.148741,0.843319,-0.384943,0.208521,0.685538,-0.321200,0.161924,0.282196,-0.272553,0.028773,0.127766,-0.139568,0.144427,0.433648,-0.362684,0.091585,0.131000,-0.178115,0.091688,0.064365,-0.313474,0.003099,0.896363,-0.204252
1324,13.240000,-0.111969,0.857227,-0.407890,-0.204313,0.692864,-0.336821,-0.176797,0.283816,-0.346489,-0.071986,0.054067,-0.285644,-0.143469,0.440766,-0.352290,-0.124408,0.075054,-0.344653,-0.114534,0.059381,-0.476413,0.147806,0.843752,-0.386851,0.207040,0.685746,-0.323317,0.158482,0.282489,-0.275997,0.022881,0.129235,-0.144016,0.142597,0.434069,-0.366330,0.085920,0.131519,-0.182299,0.085410,0.064829,-0.317946,0.001308,0.896969,-0.206997
1325,13.250000,-0.112662,0.857565,-0.411813,-0.205706,0.693053,-0.340929,-0.177201,0.283803,-0.347560,-0.072141,0.054346,-0.285812,-0.144161,0.440978,-0.354160,-0.124466,0.075049,-0.344780,-0.114462,0.059223,-0.476524,0.147061,0.844235,-0.388669,0.205571,0.685939,-0.325389,0.155065,0.282510,-0.279339,0.017344,0.130282,-0.148463,0.140832,0.434505,-0.369514,0.080531,0.131636,-0.186569,0.079311,0.065228,-0.322588,-0.000447,0.897520,-0.209767
1326,13.260000,-0.113207,0.857868,-0.415684,-0.207061,0.693291,-0.344972,-0.177597,0.283831,-0.348723,-0.072249,0.054594,-0.285980,-0.144752,0.441165,-0.356048,-0.124522,0.075048,-0.344913,-0.114401,0.059025,-0.476658,0.146484,0.844754,-0.390401,0.204176,0.686134,-0.327384,0.151699,0.282326,-0.282517,0.012134,0.130860,-0.152917,0.139131,0.434875,-0.372272,0.075422,0.131357,-0.190875,0.073508,0.065533,-0.327333,-0.002134,0.897975,-0.212709
1327,13.270000,-0.113615,0.858138,-0.419494,-0.208194,0.693604,-0.348919,-0.177973,0.283898,-0.349973,-0.072297,0.054819,-0.286159,-0.145251,0.441400,-0.357998,-0.124566,0.075073,-0.345061,-0.114346,0.058787,-0.476818,0.146041,0.845294,-0.392050,0.202980,0.686360,-0.329242,0.148402,0.281951,-0.285507,0.007207,0.130955,-0.157391,0.137511,0.435141,-0.374613,0.070602,0.130743,-0.195185,0.068093,0.065685,-0.332113,-0.003716,0.898366,-0.215814
1328,13.280000,-0.113891,0.858372,-0.423234,-0.208950,0.693918,-0.352821,-0.178327,0.283971,-0.351282,-0.072266,0.055016,-0.286361,-0.145653,0.441699,-0.360049,-0.124587,0.075148,-0.345232,-0.114270,0.058524,-0.477007,0.145684,0.845797,-0.393685,0.201954,0.686609,-0.330951,0.145161,0.281377,-0.288322,0.002554,0.130625,-0.161865,0.135966,0.435332,-0.376544,0.066082,0.129846,-0.199467,0.063152,0.065630,-0.336861,-0.005239,0.898722,-0.218975
1329,13.290000,-0.114037,0.858563,-0.426894,-0.209375,0.694156,-0.356711,-0.178668,0.284023,-0.352645,-0.072282,0.055304,-0.286533,-0.145917,0.441958,-0.362218,-0.124572,0.075260,-0.345427,-0.114189,0.058298,-0.477193,0.145406,0.846227,-0.395353,0.201003,0.686855,-0.332529,0.142081,0.280655,-0.290890,-0.001814,0.129919,-0.166303,0.134476,0.435485,-0.378077,0.061873,0.128699,-0.203666,0.058734,0.065308,-0.341485,-0.006705,0.899053,-0.222104
1330,13.300000,-0.114051,0.858712,-0.430470,-0.209610,0.694279,-0.360545,-0.178955,0.284115,-0.354091,-0.072476,0.055809,-0.286621,-0.146025,0.442124,-0.364545,-0.124510,0.075397,-0.345647,-0.114211,0.058167,-0.477322,0.145223,0.846592,-0.397037,0.200128,0.687082,-0.333989,0.139271,0.279866,-0.293155,-0.005885,0.128919,-0.170652,0.133062,0.435617,-0.379200,0.057984,0.127349,-0.207722,0.054843,0.064683,-0.345890,-0.008038,0.899380,-0.225126
1331,13.310000,-0.113935,0.858820,-0.433956,-0.209694,0.694330,-0.364264,-0.179098,0.284349,-0.355679,-0.072696,0.056410,-0.286696,-0.145995,0.442208,-0.367081,-0.124396,0.075566,-0.345898,-0.114340,0.058122,-0.477400,0.145130,0.846899,-0.398733,0.199329,0.687297,-0.335337,0.136638,0.278963,-0.295170,-0.009655,0.127715,-0.174849,0.131777,0.435753,-0.379875,0.054417,0.125875,-0.211580,0.051477,0.063776,-0.349996,-0.009180,0.899719,-0.228006
1332,13.320000,-0.113702,0.858890,-0.437350,-0.209612,0.694371,-0.367851,-0.179082,0.284690,-0.357473,-0.072812,0.057000,-0.286825,-0.145844,0.442224,-0.369879,-0.124229,0.075773,-0.346192,-0.114453,0.058113,-0.477484,0.145172,0.847204,-0.400344,0.198663,0.687530,-0.336545,0.134119,0.277921,-0.296923,-0.013135,0.126369,-0.178818,0.130611,0.435874,-0.380143,0.051149,0.124350,-0.215166,0.048647,0.062645,-0.353711,-0.010132,0.900058,-0.230748
1333,13.330000,-0.113358,0.858925,-0.440647,-0.209402,0.694349,-0.371373,-0.178997,0.285035,-0.359492,-0.072848,0.057610,-0.287009,-0.145610,0.442237,-0.372993,-0.124001,0.076026,-0.346542,-0.114501,0.058114,-0.477604,0.145395,0.847566,-0.401781,0.198173,0.687773,-0.337608,0.131768,0.276867,-0.298332,-0.016356,0.124965,-0.182447,0.129500,0.435914,-0.380119,0.048140,0.122843,-0.218376,0.046351,0.061394,-0.356925,-0.010890,0.900392,-0.233352
1334,13.340000,-0.112902,0.858925,-0.443843,-0.209086,0.694251,-0.374923,-0.178903,0.285366,-0.361740,-0.072818,0.058272,-0.287255,-0.145328,0.442312,-0.376468,-0.123699,0.076335,-0.346964,-0.114493,0.058129,-0.477763,0.145749,0.847938,-0.403118,0.197827,0.687982,-0.338557,0.129623,0.275952,-0.299292,-0.019375,0.123594,-0.185581,0.128401,0.435858,-0.379853,0.045335,0.121415,-0.221076,0.044498,0.060167,-0.359522,-0.011532,0.900679,-0.235860
1335,13.350000,-0.112343,0.858897,-0.446939,-0.208659,0.694132,-0.378529,-0.178755,0.285658,-0.364233,-0.072731,0.059021,-0.287572,-0.144991,0.442394,-0.380322,-0.123347,0.076710,-0.347466,-0.114456,0.058143,-0.477971,0.146155,0.848212,-0.404511,0.197612,0.688141,-0.339407,0.127695,0.275313,-0.299676,-0.022209,0.122336,-0.188081,0.127295,0.435740,-0.379355,0.042689,0.120089,-0.223159,0.042949,0.059126,-0.361408,-0.012154,0.900869,-0.238319
1336,13.360000,-0.111688,0.858855,-0.449929,-0.208145,0.693993,-0.382180,-0.178515,0.285889,-0.366972,-0.072590,0.059898,-0.287976,-0.144599,0.442451,-0.384566,-0.123015,0.077172,-0.348042,-0.114434,0.058128,-0.478247,0.146631,0.848389,-0.405942,0.197538,0.688280,-0.340142,0.125922,0.274919,-0.299504,-0.024832,0.121210,-0.189933,0.126205,0.435576,-0.378663,0.040249,0.118889,-0.224600,0.041631,0.058313,-0.362606,-0.012766,0.900965,-0.240729
1337,13.370000,-0.110948,0.858813,-0.452809,-0.207566,0.693837,-0.385915,-0.178216,0.286147,-0.369965,-0.072393,0.060947,-0.288484,-0.144172,0.442516,-0.389199,-0.122730,0.077752,-0.348700,-0.114443,0.058070,-0.478614,0.147206,0.848536,-0.407307,0.197594,0.688448,-0.340732,0.124210,0.274549,-0.298956,-0.027230,0.120124,-0.191243,0.125166,0.435376,-0.377793,0.038079,0.117795,-0.225481,0.040547,0.057656,-0.363276,-0.013334,0.901001,-0.243082
1338,13.380000,-0.110131,0.858789,-0.455591,-0.206930,0.693688,-0.389769,-0.177883,0.286524,-0.373217,-0.072135,0.062212,-0.289115,-0.143724,0.442616,-0.394205,-0.122470,0.078485,-0.349461,-0.114479,0.057974,-0.479088,0.147821,0.848623,-0.408682,0.197749,0.688682,-0.341153,0.122519,0.274011,-0.298209,-0.029381,0.118976,-0.192151,0.124192,0.435182,-0.376662,0.036182,0.116735,-0.225937,0.039671,0.057113,-0.363608,-0.013813,0.901020,-0.245364
1339,13.390000,-0.109250,0.858796,-0.458283,-0.206269,0.693557,-0.393706,-0.177497,0.287035,-0.376709,-0.071818,0.063732,-0.289889,-0.143267,0.442776,-0.399560,-0.122219,0.079397,-0.350351,-0.114518,0.057865,-0.479676,0.148483,0.848671,-0.410056,0.198006,0.689014,-0.341397,0.120916,0.273308,-0.297309,-0.031284,0.117718,-0.192759,0.123272,0.435037,-0.375196,0.034595,0.115736,-0.226035,0.038949,0.056665,-0.363721,-0.014186,0.901045,-0.247573
1340,13.400000,-0.108317,0.858840,-0.460887,-0.205619,0.693450,-0.397690,-0.177063,0.287708,-0.380442,-0.071444,0.065530,-0.290832,-0.142807,0.443018,-0.405240,-0.121965,0.080512,-0.351396,-0.114583,0.057820,-0.480355,0.149235,0.848749,-0.411338,0.198407,0.689468,-0.341459,0.119514,0.272561,-0.296228,-0.032946,0.116385,-0.193104,0.122346,0.434891,-0.373507,0.033273,0.114794,-0.225845,0.038343,0.056290,-0.363666,-0.014459,0.901084,-0.249714
1341,13.410000,-0.107345,0.858922,-0.463407,-0.205008,0.693382,-0.401703,-0.176563,0.288621,-0.384388,-0.071018,0.067615,-0.291967,-0.142360,0.443367,-0.411218,-0.121702,0.081838,-0.352621,-0.114722,0.057894,-0.481109,0.149995,0.848799,-0.412636,0.199004,0.690076,-0.341320,0.118307,0.271861,-0.294968,-0.034363,0.115058,-0.193183,0.121435,0.434717,-0.371678,0.032081,0.113828,-0.225493,0.037812,0.055974,-0.363484,-0.014636,0.901139,-0.251799
1342,13.420000,-0.106349,0.859038,-0.465857,-0.204461,0.693361,-0.405723,-0.175973,0.289820,-0.388539,-0.070549,0.069971,-0.293316,-0.141949,0.443838,-0.417473,-0.121423,0.083372,-0.354053,-0.114858,0.058067,-0.481986,0.150673,0.848749,-0.414060,0.199706,0.690742,-0.341041,0.117204,0.271248,-0.293558,-0.035597,0.113762,-0.193046,0.120595,0.434547,-0.369711,0.030938,0.112798,-0.225068,0.037306,0.055704,-0.363211,-0.014747,0.901207,-0.253846
1343,13.430000,-0.105349,0.859171,-0.468244,-0.203972,0.693378,-0.409764,-0.175348,0.291216,-0.392960,-0.070050,0.072554,-0.294901,-0.141594,0.444437,-0.423978,-0.121144,0.085119,-0.355714,-0.114907,0.058320,-0.483032,0.151305,0.848648,-0.415527,0.200282,0.691274,-0.340805,0.116216,0.270757,-0.291997,-0.036724,0.112500,-0.192777,0.119748,0.434368,-0.367705,0.029828,0.111730,-0.224586,0.036826,0.055487,-0.362882,-0.014842,0.901269,-0.255877
1344,13.440000,-0.104364,0.859303,-0.470580,-0.203528,0.693418,-0.413860,-0.174718,0.292714,-0.397685,-0.069541,0.075335,-0.296740,-0.141310,0.445158,-0.430693,-0.120884,0.087069,-0.357625,-0.114842,0.058663,-0.484281,0.152002,0.848615,-0.416857,0.200662,0.691633,-0.340741,0.115440,0.270427,-0.290269,-0.037841,0.111226,-0.192475,0.118802,0.434169,-0.365752,0.028763,0.110719,-0.224052,0.036441,0.055357,-0.362527,-0.014952,0.901315,-0.257905
1345,13.450000,-0.103417,0.859421,-0.472877,-0.203156,0.693446,-0.418017,-0.174102,0.294304,-0.402698,-0.069031,0.078281,-0.298852,-0.141077,0.445967,-0.437551,-0.120655,0.089179,-0.359813,-0.114659,0.059093,-0.485790,0.152758,0.848646,-0.418088,0.200901,0.691885,-0.340846,0.114758,0.270197,-0.288453,-0.039036,0.109891,-0.192223,0.117788,0.433999,-0.363816,0.027730,0.109805,-0.223503,0.036123,0.055310,-0.362159,-0.015085,0.901349,-0.259950
1346,13.460000,-0.102528,0.859524,-0.475151,-0.202815,0.693465,-0.422106,-0.173540,0.295962,-0.407951,-0.068529,0.081299,-0.301257,-0.140861,0.446822,-0.444464,-0.120454,0.091383,-0.362306,-0.114370,0.059592,-0.487630,0.153495,0.848665,-0.419358,0.201029,0.692091,-0.341102,0.113883,0.269935,-0.286718,-0.040285,0.108547,-0.192003,0.116816,0.433934,-0.361775,0.026736,0.108992,-0.222937,0.035776,0.055301,-0.361793,-0.015246,0.901376,-0.262033
1347,13.470000,-0.101716,0.859619,-0.477419,-0.202373,0.693562,-0.425898,-0.173030,0.297639,-0.413384,-0.068073,0.084251,-0.303978,-0.140643,0.447704,-0.451322,-0.120258,0.093580,-0.365148,-0.113940,0.060162,-0.489869,0.154179,0.848664,-0.420671,0.201067,0.692266,-0.341510,0.112789,0.269655,-0.285100,-0.041543,0.107249,-0.191783,0.115880,0.433959,-0.359667,0.025760,0.108240,-0.222355,0.035404,0.055322,-0.361433,-0.015439,0.901393,-0.264165
1348,13.480000,-0.100993,0.859713,-0.479701,-0.201850,0.693774,-0.429361,-0.172547,0.299267,-0.418936,-0.067721,0.086969,-0.307047,-0.140417,0.448588,-0.457997,-0.120038,0.095645,-0.368393,-0.113272,0.060828,-0.492582,0.154741,0.848580,-0.422131,0.201026,0.692363,-0.342079,0.111584,0.269362,-0.283564,-0.042794,0.106008,-0.191560,0.114878,0.433975,-0.357674,0.024742,0.107461,-0.221802,0.035075,0.055400,-0.361066,-0.015647,0.901407,-0.266349
1349,13.490000,-0.100368,0.859810,-0.482019,-0.201395,0.694009,-0.432700,-0.172126,0.300762,-0.424506,-0.067502,0.089273,-0.310504,-0.140169,0.449436,-0.464358,-0.119798,0.097468,-0.372093,-0.112270,0.061615,-0.495876,0.155126,0.848343,-0.423860,0.200907,0.692364,-0.342814,0.110295,0.268996,-0.282133,-0.043998,0.104852,-0.191337,0.113810,0.433961,-0.355848,0.023712,0.106669,-0.221302,0.034817,0.055557,-0.360676,-0.015839,0.901434,-0.268575
1350,13.500000,-0.099843,0.859912,-0.484391,-0.201087,0.694178,-0.436026,-0.171785,0.302035,-0.430025,-0.067434,0.090996,-0.314411,-0.139859,0.450188,-0.470296,-0.119556,0.098940,-0.376310,-0.110968,0.062514,-0.499840,0.155391,0.848012,-0.425763,0.200706,0.692296,-0.343722,0.108982,0.268668,-0.280758,-0.045137,0.103776,-0.191153,0.112715,0.433932,-0.354209,0.022719,0.105924,-0.220859,0.034643,0.055807,-0.360248,-0.016005,0.901480,-0.270847
1351,13.510000,-0.099418,0.860014,-0.486835,-0.200837,0.694316,-0.439400,-0.171398,0.302957,-0.435504,-0.067509,0.091997,-0.318836,-0.139443,0.450784,-0.475733,-0.119303,0.099950,-0.381116,-0.109471,0.063540,-0.504511,0.155643,0.847714,-0.427632,0.200408,0.692175,-0.344796,0.107774,0.268512,-0.279399,-0.046202,0.102771,-0.191038,0.111567,0.433859,-0.352854,0.021774,0.105246,-0.220480,0.034565,0.056171,-0.359766,-0.016159,0.901549,-0.273174
1352,13.520000,-0.099091,0.860114,-0.489367,-0.200524,0.694473,-0.442889,-0.170882,0.303420,-0.440962,-0.067672,0.092187,-0.323832,-0.138898,0.451195,-0.480625,-0.119016,0.100435,-0.386545,-0.107839,0.064700,-0.509913,0.155860,0.847460,-0.429480,0.199997,0.691995,-0.346024,0.106735,0.268489,-0.278206,-0.047128,0.101908,-0.190946,0.110413,0.433774,-0.351770,0.020906,0.104671,-0.220183,0.034555,0.056600,-0.359268,-0.016334,0.901638,-0.275575
1353,13.530000,-0.098852,0.860207,-0.491990,-0.200221,0.694580,-0.446423,-0.170320,0.303432,-0.446394,-0.067837,0.091548,-0.329426,-0.138196,0.451393,-0.484960,-0.118671,0.100381,-0.392567,-0.106105,0.065914,-0.516051,0.155929,0.847136,-0.431524,0.199473,0.691753,-0.347396,0.105761,0.268426,-0.277389,-0.047922,0.101182,-0.190881,0.109389,0.433774,-0.350843,0.020154,0.104244,-0.219958,0.034545,0.056975,-0.358848,-0.016584,0.901739,-0.278080
1354,13.540000,-0.098692,0.860289,-0.494709,-0.199960,0.694565,-0.449964,-0.169786,0.303062,-0.451775,-0.067886,0.090123,-0.335595,-0.137395,0.451455,-0.488768,-0.118249,0.099813,-0.399109,-0.104336,0.067097,-0.522865,0.155853,0.846739,-0.433763,0.198846,0.691456,-0.348926,0.104857,0.268320,-0.276902,-0.048655,0.100525,-0.190890,0.108519,0.433867,-0.350084,0.019525,0.103955,-0.219773,0.034504,0.057235,-0.358539,-0.016936,0.901847,-0.280700
1355,13.550000,-0.098609,0.860352,-0.497529,-0.199720,0.694483,-0.453515,-0.169295,0.302380,-0.457042,-0.067711,0.087975,-0.342268,-0.136584,0.451463,-0.492097,-0.117744,0.098790,-0.406065,-0.102622,0.068211,-0.530231,0.155686,0.846329,-0.436092,0.198123,0.691133,-0.350626,0.104140,0.268294,-0.276617,-0.049307,0.100009,-0.190952,0.107728,0.433977,-0.349635,0.018981,0.103760,-0.219641,0.034426,0.057369,-0.358318,-0.017404,0.901956,-0.283428
1356,13.560000,-0.098606,0.860391,-0.500447,-0.199532,0.694390,-0.457068,-0.168812,0.301429,-0.462109,-0.067305,0.085199,-0.349340,-0.135745,0.451319,-0.494982,-0.117138,0.097379,-0.413326,-0.100930,0.069190,-0.538024,0.155395,0.845846,-0.438630,0.197314,0.690812,-0.352508,0.103611,0.268356,-0.276540,-0.049849,0.099713,-0.191050,0.106990,0.434057,-0.349587,0.018503,0.103676,-0.219598,0.034321,0.057392,-0.358178,-0.017998,0.902047,-0.286258
1357,13.570000,-0.098678,0.860405,-0.503462,-0.199363,0.694263,-0.460639,-0.168261,0.300223,-0.466906,-0.066704,0.081956,-0.356667,-0.134859,0.450929,-0.497466,-0.116428,0.095656,-0.420773,-0.099233,0.070014,-0.546060,0.154984,0.845298,-0.441386,0.196556,0.690560,-0.354515,0.103211,0.268559,-0.276623,-0.050295,0.099641,-0.191205,0.106318,0.434088,-0.349981,0.018083,0.103723,-0.219659,0.034229,0.057372,-0.358113,-0.018716,0.902103,-0.289197
1358,13.580000,-0.098829,0.860388,-0.506576,-0.199178,0.694076,-0.464225,-0.167623,0.298806,-0.471403,-0.065923,0.078407,-0.364074,-0.134023,0.450389,-0.499636,-0.115628,0.093738,-0.428258,-0.097556,0.070680,-0.554124,0.154537,0.844816,-0.444140,0.195986,0.690446,-0.356566,0.102817,0.268861,-0.276939,-0.050658,0.099800,-0.191437,0.105719,0.434056,-0.350856,0.017699,0.103891,-0.219831,0.034167,0.057363,-0.358111,-0.019532,0.902113,-0.292237
1359,13.590000,-0.099056,0.860332,-0.509781,-0.199025,0.693815,-0.467808,-0.166970,0.297240,-0.475605,-0.065022,0.074740,-0.371381,-0.133358,0.449811,-0.501596,-0.114694,0.091721,-0.435649,-0.095741,0.071220,-0.562008,0.154111,0.844461,-0.446784,0.195484,0.690376,-0.358736,0.102420,0.269114,-0.277673,-0.050948,0.100201,-0.191763,0.105210,0.433948,-0.352251,0.017336,0.104183,-0.220122,0.034120,0.057365,-0.358168,-0.020400,0.902068,-0.295352
1360,13.600000,-0.099355,0.860221,-0.513069,-0.199004,0.693459,-0.471358,-0.166301,0.295624,-0.479533,-0.064104,0.071181,-0.378419,-0.132872,0.449137,-0.503437,-0.113602,0.089639,-0.442815,-0.093624,0.071658,-0.569516,0.153655,0.844153,-0.449429,0.194934,0.690236,-0.361121,0.102121,0.269378,-0.278778,-0.051169,0.100868,-0.192202,0.104816,0.433755,-0.354199,0.016990,0.104614,-0.220541,0.034088,0.057379,-0.358282,-0.021306,0.901951,-0.298534
1361,13.610000,-0.099724,0.860036,-0.516434,-0.199124,0.692999,-0.474867,-0.165539,0.294023,-0.483218,-0.063227,0.067872,-0.385015,-0.132487,0.448313,-0.505175,-0.112381,0.087517,-0.449613,-0.091199,0.071934,-0.576490,0.153102,0.843802,-0.452171,0.194349,0.690002,-0.363730,0.101982,0.269765,-0.280166,-0.051322,0.101836,-0.192774,0.104566,0.433477,-0.356708,0.016668,0.105213,-0.221101,0.034083,0.057433,-0.358453,-0.022279,0.901730,-0.301794
1362,13.620000,-0.100162,0.859764,-0.519876,-0.199339,0.692432,-0.478348,-0.164734,0.292407,-0.486673,-0.062503,0.064884,-0.391022,-0.132093,0.447369,-0.506748,-0.111040,0.085396,-0.455912,-0.088491,0.072009,-0.582779,0.152511,0.843461,-0.454877,0.193750,0.689652,-0.366568,0.101956,0.270175,-0.281960,-0.051456,0.103083,-0.193531,0.104485,0.433125,-0.359784,0.016384,0.106025,-0.221837,0.034116,0.057535,-0.358691,-0.023275,0.901424,-0.305091
1363,13.630000,-0.100675,0.859399,-0.523390,-0.199636,0.691749,-0.481802,-0.164016,0.290814,-0.489877,-0.062037,0.062244,-0.396321,-0.131642,0.446327,-0.508156,-0.109662,0.083346,-0.461570,-0.085678,0.071803,-0.588301,0.151909,0.843135,-0.457526,0.193137,0.689202,-0.369633,0.101997,0.270522,-0.284285,-0.051665,0.104531,-0.194564,0.104599,0.432698,-0.363473,0.016157,0.107085,-0.222799,0.034211,0.057627,-0.359005,-0.024219,0.901074,-0.308374
1364,13.640000,-0.101264,0.858950,-0.526968,-0.200001,0.690944,-0.485233,-0.163450,0.289328,-0.492779,-0.061773,0.059959,-0.400786,-0.131134,0.445213,-0.509443,-0.108443,0.081483,-0.466433,-0.082969,0.071270,-0.592989,0.151202,0.842690,-0.460334,0.192502,0.688689,-0.372914,0.102150,0.270836,-0.287190,-0.051976,0.106184,-0.195950,0.104938,0.432187,-0.367836,0.016018,0.108427,-0.224019,0.034379,0.057637,-0.359410,-0.025185,0.900627,-0.311676
1365,13.650000,-0.101930,0.858435,-0.530602,-0.200437,0.690042,-0.488653,-0.163039,0.287959,-0.495385,-0.061662,0.058042,-0.404328,-0.130609,0.444069,-0.510694,-0.107469,0.079893,-0.470400,-0.080494,0.070486,-0.596766,0.150337,0.842064,-0.463407,0.191871,0.688108,-0.376405,0.102406,0.271170,-0.290671,-0.052293,0.108172,-0.197708,0.105528,0.431583,-0.372933,0.015959,0.110067,-0.225523,0.034595,0.057581,-0.359933,-0.026243,0.900036,-0.315022
1366,13.660000,-0.102663,0.857875,-0.534282,-0.200935,0.689095,-0.492086,-0.162743,0.286679,-0.497792,-0.061688,0.056501,-0.406962,-0.130160,0.442933,-0.512065,-0.106671,0.078580,-0.473478,-0.078421,0.069572,-0.599621,0.149366,0.841329,-0.466618,0.191310,0.687542,-0.380030,0.102794,0.271668,-0.294631,-0.052481,0.110659,-0.199818,0.106407,0.430905,-0.378803,0.015942,0.111990,-0.227365,0.034817,0.057543,-0.360610,-0.027371,0.899336,-0.318393
1367,13.670000,-0.103450,0.857312,-0.537993,-0.201516,0.688167,-0.495553,-0.162536,0.285507,-0.500059,-0.061778,0.055325,-0.408842,-0.129846,0.441845,-0.513634,-0.106014,0.077527,-0.475787,-0.076780,0.068627,-0.601722,0.148387,0.840631,-0.469732,0.190860,0.687080,-0.383712,0.103457,0.272411,-0.299095,-0.052463,0.113751,-0.202300,0.107672,0.430224,-0.385381,0.016018,0.114268,-0.229593,0.035052,0.057563,-0.361484,-0.028533,0.898576,-0.321769
